date,kse_close
2014-11-05,30593.309999999998
2014-11-06,30663.780000000002
2014-11-07,30930.04
2014-11-10,31281.829999999998
2014-11-11,31303.629999999997
2014-11-12,31629.2
2014-11-13,31441.82
2014-11-14,31344.07
2014-11-17,31702.79
2014-11-18,32006.4
2014-11-19,31756.29
2014-11-20,31239.04
2014-11-21,31494.84
2014-11-24,31316.960000000003
2014-11-25,31223.74
2014-11-26,31454.47
2014-11-27,31270.1
2014-11-28,31197.980000000003
2014-12-01,31299.72
2014-12-02,31680.72
2014-12-03,31872.73
2014-12-04,32090.93
2014-12-05,32148.780000000002
2014-12-08,32010.329999999998
2014-12-09,32084.16
2014-12-10,31781.649999999998
2014-12-11,31779.75
2014-12-12,31589.82
2014-12-15,31690.1
2014-12-16,30876.280000000002
2014-12-17,30667.14
2014-12-18,30827.45
2014-12-19,31011.149999999998
2014-12-22,31491.62
2014-12-23,31750.38
2014-12-24,32000.01
2014-12-26,31993.01
2014-12-29,31906.74
2014-12-30,31953.9
2014-12-31,32131.280000000002
2015-01-01,32480.35
2015-01-02,32731.609999999997
2015-01-05,32757.79
2015-01-06,32668.73
2015-01-07,32835.94
2015-01-08,33117.47
2015-01-09,33324.82
2015-01-12,33418.2
2015-01-13,33371.28999999999
2015-01-14,33585.75
2015-01-15,33765.61
2015-01-16,33786.44
2015-01-19,34014.259999999995
2015-01-20,34121.3
2015-01-21,34329.5
2015-01-22,34146.97
2015-01-23,34026.59
2015-01-26,34466.53
2015-01-27,34538.450000000004
2015-01-28,34386.86
2015-01-29,34408.729999999996
2015-01-30,34443.87
2015-02-02,34676.310000000005
2015-02-03,34826.51
2015-02-04,34672.25
2015-02-06,34656.94
2015-02-09,34570.3
2015-02-10,34432.89
2015-02-11,34203.99
2015-02-12,33786.42
2015-02-13,33943.2
2015-02-16,33796.44
2015-02-17,33801.1
2015-02-18,33718.86
2015-02-19,33942.27
2015-02-20,33993
2015-02-23,33926.7
2015-02-24,33895.46
2015-02-25,33845.3
2015-02-26,33762.8
2015-02-27,33632.189999999995
2015-03-02,33213.58
2015-03-03,33188.77
2015-03-04,33242.94
2015-03-05,33368.83
2015-03-06,33263.659999999996
2015-03-09,32860.57
2015-03-10,32566.59
2015-03-11,32539.609999999997
2015-03-12,32582.68
2015-03-13,32929.09
2015-03-16,32454.91
2015-03-17,32342.260000000002
